,Unnamed: 0,Unnamed: 0.1,Title,Year,IMDB Rating,Age Restriction,Genre,Language,Runtime,Country,Type,Release Date,OTT Release Date,OTT,OTT Year
11578,11578,11578,Ajin,2016,7.6,TV-MA,"Animation, Action, Adventure, Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",Japanese,30,"South Africa,India,Singapore,Israel,Hong Kong,United Kingdom,United States,Germany,France,Canada,Australia,Brazil,Spain,Mexico,Argentina,Sweden,Switzerland,Belgium,Netherlands,Iceland,Portugal,Lithuania,Slovakia,Poland,Czech Republic,Romania,Russia,Greece,Japan,South Korea,Italy,Thailand,Hungary,Turkey,Malaysia,Colombia",Series,16-01-2016,2016-01-19,Netflix,2016
11579,11579,11579,Tenkai Knights,2013,6.4,Not Rated,"Animation, Action","English, Japanese",30,"Belgium,France,Portugal,United Kingdom,Netherlands,Spain,Italy",Series,24-08-2013,2016-01-18,Netflix,2016
11580,11580,11580,Cain and Abel,2009,7.7,Not Rated,"Action, Drama, Romance",Korean,30,"Argentina,United Kingdom,Canada,South Africa,Hong Kong,Mexico,United States,South Korea,Russia,Australia,Japan,Singapore,Poland,India,Lithuania,Romania,Thailand,Hungary,Spain,Czech Republic,Greece,Slovakia,Turkey,Malaysia,Brazil,Iceland,Israel,Colombia",Series,18-02-2009,2016-01-16,Netflix,2016
11581,11581,11581,The Overnight,2015,6.1,R,"Comedy, Mystery","English, French",120,United Kingdom,Movie,19-06-2015,2016-01-16,Netflix,2016
11582,11582,11582,The Concubine,2012,6.1,Unrated,"Drama, History, Romance",Korean,180,"Japan,South Korea",Movie,06-06-2012,2016-01-15,Netflix,2016
11583,11583,11583,Cyrano Agency,2010,6.6,Not Rated,"Comedy, Romance",Korean,180,South Korea,Movie,16-09-2010,2016-01-15,Netflix,2016
11584,11584,11584,Degrassi: Next Class,2016,6.9,TV-PG,"Drama, Romance",English,30,"Poland,Slovakia,Lithuania,Czech Republic,Romania,Portugal,Greece,India,Russia,South Africa,Singapore,South Korea,Israel,Hong Kong,United States,Brazil,Mexico,Argentina,United Kingdom,Switzerland,Sweden,Belgium,Netherlands,Germany,Spain,Iceland,Canada,France,Australia,Japan,Italy,Thailand,Hungary,Turkey,Malaysia,Colombia",Series,03-01-2016,2016-01-15,Netflix,2016
11585,11585,11585,ID:A,2011,6.1,Not Rated,Thriller,Danish,120,Sweden,Movie,24-11-2011,2016-01-15,Netflix,2016
11586,11586,11586,Tower Heist,2011,6.2,PG-13,"Action, Comedy, Crime","English, Spanish, Chinese",120,"Poland,Spain,Czech Republic,Portugal,South Africa,Hungary,Slovakia,Netherlands,Hong Kong,Greece,Mexico,Argentina,Switzerland,Brazil,Turkey,France,Thailand,Singapore,Lithuania,India,United Kingdom,Malaysia,Russia,Colombia,Romania",Movie,04-11-2011,2016-01-15,Netflix,2016
11587,11587,11587,Occupied,2016,7.7,TV-14,"Drama, Thriller","Norwegian, English, Russian",30,"Australia,India,South Africa,United States,Canada,Lithuania,United Kingdom,Singapore,France,Greece,Romania,Thailand,Hungary,Japan,Hong Kong,Portugal,Argentina,Slovakia,Belgium,Turkey,Malaysia,Brazil,Netherlands,Italy,Israel,Russia,Colombia",Series,15-01-2016,2016-01-15,Netflix,2016
11588,11588,11588,Operações Especiais,2015,6.4,Not Rated,"Action, Crime",Portuguese,120,"Hong Kong,Portugal,Poland,South Korea,Romania,Singapore,Germany,South Africa,Czech Republic,Slovakia,Iceland,France,Lithuania,Russia,Sweden,Spain,Belgium,India,Switzerland,United Kingdom,Australia,Canada,United States,Japan,Thailand,Hungary,Turkey,Greece,Malaysia,Netherlands,Italy,Israel",Movie,15-10-2015,2016-01-15,Netflix,2016
11589,11589,11589,The Silenced,2015,5.7,Not Rated,"Horror, Mystery, Thriller","Korean, Japanese",120,South Korea,Movie,18-06-2015,2016-01-14,Netflix,2016
11590,11590,11590,My Dictator,2014,6.2,Not Rated,Drama,Korean,180,Japan,Movie,30-10-2014,2016-01-14,Netflix,2016
11591,11591,11591,Shadowhunters,2016,6.6,TV-14,"Action, Drama, Fantasy, Romance",English,30,"Romania,India,Russia,Hong Kong,Canada,Switzerland,France,Lithuania,South Korea,Japan,Mexico,Belgium,South Africa,Thailand,Hungary,Portugal,United Kingdom,Iceland,Brazil,Czech Republic,Netherlands,Spain,Germany,Israel,Italy,Australia,Poland,Singapore,Argentina,Greece,Slovakia,Malaysia,Sweden,Turkey,Colombia",Series,12-01-2016,2016-01-13,Netflix,2016
11592,11592,11592,Big Fat Liar,2002,5.4,PG,"Adventure, Comedy, Family",English,120,"Canada,Mexico,Argentina,Colombia",Movie,08-02-2002,2016-01-13,Netflix,2016
11593,11593,11593,Focus,2015,6.6,R,"Comedy, Crime, Drama, Romance","English, Spanish",120,"Hungary,Romania,France,Belgium,Portugal,South Korea,Japan,Switzerland,Brazil,Czech Republic,Netherlands,Spain,Germany,Italy,Poland,Argentina,Greece,Slovakia,Sweden,Turkey,Mexico,Israel,Colombia,India",Movie,27-02-2015,2016-01-13,Netflix,2016
11594,11594,11594,American Pie Presents: The Naked Mile,2006,5.2,R,Comedy,English,120,"Lithuania,Poland,Italy,Spain,Greece,Czech Republic,Belgium,Portugal,Hungary,Slovakia,Netherlands,Thailand,Germany,Singapore,Turkey,Romania,Switzerland,Malaysia,Hong Kong,Mexico,Argentina,Brazil,India,Colombia",Movie,19-12-2006,2016-01-13,Netflix,2016
11595,11595,11595,The Con Artists,2015,6.6,Not Rated,"Action, Crime, Drama, Thriller",Korean,120,South Korea,Movie,09-01-2015,2016-12-01,Netflix,2016
11596,11596,11596,Hot Young Bloods,2014,6.7,PG-13,"Comedy, Drama, Romance",Korean,180,South Korea,Movie,22-01-2014,2016-12-01,Netflix,2016
11597,11597,11597,Architecture 101,2012,7.2,G,"Drama, Romance",Korean,120,South Korea,Movie,22-03-2012,2016-12-01,Netflix,2016
11598,11598,11598,Contracted: Phase II,2015,5.1,Not Rated,"Drama, Horror, Thriller",English,120,"France,Switzerland,Malaysia",Movie,04-09-2015,2016-12-01,Netflix,2016
11599,11599,11599,The Chronicles of Evil,2015,6.8,Not Rated,"Crime, Thriller",Korean,120,South Korea,Movie,14-05-2015,2016-08-01,Netflix,2016
11600,11600,11600,Excuse Me,2012,5.9,Not Rated,"Comedy, Drama",Danish,120,"Lithuania,Poland,France,Italy,Spain,Greece,Czech Republic,Belgium,Portugal,Hungary,Slovakia,Netherlands,Germany,Romania,Switzerland,United Kingdom,Iceland",Movie,05-01-2012,2016-08-01,Netflix,2016
11601,11601,11601,Tom Segura: Mostly Stories,2016,7.6,Not Rated,Comedy,English,120,"Lithuania,Argentina,Australia,Canada,Portugal,Russia,Spain,Poland,Israel,Belgium,India,Romania,Greece,Switzerland,South Africa,Hungary,United States,Netherlands,Mexico,France,Germany,Iceland,United Kingdom,Czech Republic,Sweden,Singapore,Slovakia,South Korea,Hong Kong,Japan,Italy,Thailand,Turkey",Movie,08-01-2016,2016-08-01,Netflix,2016
11602,11602,11602,Broken Embraces,2010,7.2,R,"Drama, Romance, Thriller","Spanish, English",180,Spain,Movie,15-01-2010,2016-07-01,Netflix,2016
11603,11603,11603,The Treacherous,2015,6.1,Not Rated,"Crime, Drama, History, Thriller",Korean,180,"South Korea,Japan",Movie,21-05-2015,2016-07-01,Netflix,2016
11604,11604,11604,K-on! the movie,2011,7.6,TV-14,"Animation, Adventure, Comedy, Family, Music",Japanese,120,United States,Movie,03-12-2011,2016-07-01,Netflix,2016
11605,11605,11605,Nights in Rodanthe,2008,6.0,PG-13,"Drama, Romance","English, Spanish",120,"Hungary,Czech Republic,Israel,Poland,Sweden,United States",Movie,26-09-2008,2016-06-01,Netflix,2016
11606,11606,11606,Iris,2009,7.9,Not Rated,"Action, Mystery, Romance, Thriller","Korean, English, Japanese, Hungarian, Mandarin",30,"Singapore,Lithuania,United Kingdom,Slovakia,Argentina,France,Russia,Canada,Czech Republic,Iceland,South Africa,India,Spain,Australia,Portugal,Hungary,Switzerland,Mexico,Belgium,Germany,Sweden,Greece,Thailand,United States,Poland,Turkey,Malaysia,Brazil,Netherlands,Italy,Israel,Colombia,Romania",Series,14-10-2009,2016-06-01,Netflix,2016
11607,11607,11607,Man on High Heels,2014,6.6,Not Rated,"Action, Comedy",Korean,180,South Korea,Movie,03-06-2014,2016-06-01,Netflix,2016
11608,11608,11608,The Huntresses,2014,5.5,Not Rated,"Action, Comedy",Korean,120,South Korea,Movie,29-01-2014,2016-06-01,Netflix,2016
11609,11609,11609,The Fatal Encounter,2014,6.8,PG-13,"Action, Drama",Korean,180,South Korea,Movie,30-04-2014,2016-06-01,Netflix,2016
11610,11610,11610,Confession,2014,6.7,Not Rated,Thriller,Korean,120,South Korea,Movie,10-07-2014,2016-06-01,Netflix,2016
11611,11611,11611,Big Eyes,2014,7.0,PG-13,"Biography, Crime, Drama, Romance","English, French, Italian",120,"Hungary,Poland,Romania",Movie,25-12-2014,2016-06-01,Netflix,2016
11612,11612,11612,Big Match,2014,6.0,Not Rated,"Action, Comedy, Thriller",Korean,120,South Korea,Movie,27-11-2014,2016-06-01,Netflix,2016
11613,11613,11613,Step Up: All In,2014,6.0,PG-13,"Drama, Music, Romance",English,120,"United Kingdom,Hong Kong,Canada,Thailand,Belgium,Netherlands,Malaysia,Germany,Switzerland",Movie,08-08-2014,2016-06-01,Netflix,2016
11614,11614,11614,Project X,2012,6.6,R,Comedy,English,120,"Portugal,France,Japan,Belgium,Switzerland,Germany,Australia",Movie,02-03-2012,2016-06-01,Netflix,2016
11615,11615,11615,Mann,1999,6.2,Not Rated,"Drama, Romance",Hindi,180,"Russia,India,Czech Republic,Germany,Mexico,Hong Kong,France,Brazil,Netherlands,Spain,South Africa,Portugal,Israel,Italy,Poland,Argentina,Sweden,Turkey,Iceland,United States,Colombia,Australia,Switzerland",Movie,22-06-1999,2016-06-01,Netflix,2016
11616,11616,11616,What the Jatt!!,2015,5.1,Not Rated,Comedy,Punjabi,180,"Australia,Russia,Singapore,India,Lithuania,Canada,United Kingdom,Romania,South Africa,Thailand,Hungary,Czech Republic,United States,Greece,Slovakia,Malaysia,Iceland,Israel",Movie,13-03-2015,2016-06-01,Netflix,2016
11617,11617,11617,Red Riding Hood,2011,5.5,PG-13,"Fantasy, Horror, Mystery, Romance, Thriller",English,120,"France,Belgium,Switzerland,Italy,Germany",Movie,11-03-2011,2016-06-01,Netflix,2016
11618,11618,11618,Gone with the Wind,1940,8.1,Passed,"Drama, History, Romance, War",English,180,"Switzerland,Italy",Movie,17-01-1940,2016-06-01,Netflix,2016
11619,11619,11619,Jatts in Golmaal,2013,6.3,Not Rated,Comedy,Punjabi,180,"Australia,Singapore,India,Russia,Romania,Lithuania,United Kingdom,Canada,South Africa,Thailand,Czech Republic,United States,Greece,Slovakia,Hungary,Iceland,Israel",Movie,24-05-2013,2016-06-01,Netflix,2016
11620,11620,11620,Gaddar: the Traitor,2015,6.4,Not Rated,Thriller,Punjabi,180,"Australia,Singapore,Russia,India,Lithuania,Romania,United Kingdom,Canada,South Africa,Thailand,Czech Republic,United States,Greece,Slovakia,Malaysia,Hungary,Iceland,Israel",Movie,29-05-2015,2016-06-01,Netflix,2016
11621,11621,11621,DreamWorks Shrek the Halls,2007,6.4,TV-PG,"Animation, Short, Adventure, Comedy, Family, Fantasy",English,30,"Russia,Hong Kong,Japan,South Korea,Romania,Lithuania,Portugal,Canada,South Africa,Thailand,Hungary,Brazil,Czech Republic,Spain,Iceland,Israel,Italy,Australia,Poland,Singapore,India,Argentina,Greece,Malaysia,Slovakia,Turkey,Mexico,Colombia",Movie,28-11-2007,2016-06-01,Netflix,2016
11622,11622,11622,The Campaign,2012,6.1,R,Comedy,English,120,"Russia,India",Movie,10-08-2012,2016-06-01,Netflix,2016
11623,11623,11623,Contagion,2011,6.7,PG-13,"Drama, Thriller","English, Mandarin, Cantonese",120,"Canada,United Kingdom,Hungary,South Korea,India,Czech Republic,Poland,Slovakia,Australia,Romania",Movie,09-09-2011,2016-06-01,Netflix,2016
11624,11624,11624,Bonnie and Clyde,1967,7.8,R,"Action, Biography, Crime, Drama",English,120,United States,Movie,14-08-1967,2016-06-01,Netflix,2016
11625,11625,11625,A Very Harold and Kumar Christmas,2011,6.3,R,"Adventure, Comedy","English, Spanish",120,"Israel,India",Movie,04-11-2011,2016-06-01,Netflix,2016
11626,11626,11626,Friday After Next,2002,5.8,R,"Comedy, Drama",English,120,"Australia,Canada",Movie,22-11-2002,2016-06-01,Netflix,2016
11627,11627,11627,Akame ga Kill!,2016,7.9,TV-MA,"Animation, Action, Comedy, Drama, Fantasy, Thriller","English, Japanese",30,"India,Singapore,Hong Kong,Thailand,Australia,Sweden,United Kingdom,Canada,Mexico,Argentina,South Africa,South Korea,Spain,Portugal,United States,Germany,Switzerland,Turkey,Malaysia,Brazil,Italy,Iceland,Israel,Colombia",Series,31-12-2016,2016-06-01,Netflix,2016
11628,11628,11628,Pooja Kiven Aa,2013,4.9,Not Rated,Comedy,Punjabi,180,"Singapore,Australia,Russia,India,Lithuania,Canada,United Kingdom,Romania,South Africa,Thailand,Hungary,Czech Republic,United States,Greece,Slovakia,Malaysia,Iceland,Israel",Movie,22-03-2013,2016-06-01,Netflix,2016
11629,11629,11629,Ankhon Dekhi,2014,8.0,Not Rated,"Comedy, Drama",Hindi,120,"Lithuania,United Kingdom,Russia,India,Czech Republic,Germany,Mexico,United States,Australia,Poland,Hong Kong,Japan,Canada,France,Spain,Singapore,Argentina,Greece,Switzerland,Slovakia,Sweden,Thailand,Belgium,Turkey,Malaysia,Hungary,Brazil,Netherlands,Italy,South Africa,Iceland,Portugal,Israel,Colombia,Romania",Movie,21-03-2014,2016-06-01,Netflix,2016
11630,11630,11630,Rurouni Kenshin,2003,8.5,TV-14,"Animation, Action, Adventure, Comedy, Drama, Fantasy, Thriller",Japanese,30,Japan,Series,17-03-2003,2016-06-01,Netflix,2016
11631,11631,11631,The Devils Own,1997,6.2,R,"Action, Crime, Drama, Thriller",English,120,"Russia,Hong Kong,Canada,Switzerland,Thailand,France,Netherlands,Germany,Iceland,Singapore,India,Greece,Malaysia,Spain,Belgium,United Kingdom",Movie,26-03-1997,2016-06-01,Netflix,2016
11632,11632,11632,Random Hearts,1999,5.3,R,"Drama, Mystery, Romance",English,180,"Canada,Brazil,Iceland,Argentina,Sweden,Mexico,Colombia",Movie,08-10-1999,2016-06-01,Netflix,2016
11633,11633,11633,Easy Rider,1969,7.3,R,"Adventure, Drama","English, Spanish, Greek,  Ancient (to 1453)",120,"Japan,Switzerland,Belgium,Canada,Italy,United Kingdom",Movie,26-06-1969,2016-06-01,Netflix,2016
11634,11634,11634,Black Sails,2014,8.2,TV-MA,"Adventure, Drama",English,30,"Russia,Hungary,Hong Kong,Lithuania,Romania,Portugal,Belgium,South Africa,Thailand,Brazil,Czech Republic,Netherlands,Iceland,Italy,Poland,Singapore,Argentina,Greece,Malaysia,Slovakia,Sweden,Turkey,Mexico,Colombia",Series,25-01-2014,2016-06-01,Netflix,2016
11635,11635,11635,"Conan, The Boy in Future",1978,8.7,TV-PG,"Animation, Adventure, Comedy, Drama, Family, Fantasy, Sci-Fi",Japanese,30,Japan,Series,04-04-1978,2016-02-01,Netflix,2016
11636,11636,11636,The Forger,2015,5.8,R,"Crime, Drama, Thriller","English, Spanish",120,"Brazil,Argentina,Mexico,Colombia",Movie,24-04-2015,2016-02-01,Netflix,2016
11637,11637,11637,Far from the Madding Crowd,2015,7.1,PG-13,"Drama, Romance",English,120,"Germany,Switzerland",Movie,22-05-2015,2016-02-01,Netflix,2016
11638,11638,11638,True Story,2015,6.3,R,"Biography, Crime, Drama, History, Mystery","English, Ibo",120,"Switzerland,Belgium,France,Germany,Sweden",Movie,17-04-2015,2016-02-01,Netflix,2016
11639,11639,11639,Last Knights,2015,6.2,R,"Action, Drama, History, War",English,120,"Poland,Belgium,Sweden,Netherlands,France,Iceland,Brazil",Movie,03-04-2015,2016-02-01,Netflix,2016
11640,11640,11640,The Suspect,2014,6.9,Not Rated,"Action, Thriller",Korean,180,South Korea,Movie,10-01-2014,2016-02-01,Netflix,2016
11641,11641,11641,Leap Year,2010,6.5,PG,"Comedy, Romance","English, Ukrainian",120,"Italy,Spain,Sweden,Hong Kong,Czech Republic,Lithuania,Russia,Turkey,South Korea,Mexico,Argentina,Brazil,Colombia",Movie,08-01-2010,2016-02-01,Netflix,2016
11642,11642,11642,Penelope,2008,6.7,PG,"Comedy, Fantasy, Romance",English,120,Canada,Movie,29-02-2008,2016-02-01,Netflix,2016
11643,11643,11643,The Jungle Book,2010,4.3,Not Rated,"Animation, Adventure, Family","English, German, French",30,"Australia,Singapore,India,United Kingdom,Canada,Thailand,France,United States,Malaysia",Series,18-10-2010,2016-02-01,Netflix,2016
11644,11644,11644,Sword Art Online: Extra Edition,2013,6.3,TV-14,"Animation, Action, Adventure, Drama, Fantasy, Romance",Japanese,120,"Japan,South Korea",Movie,31-12-2013,2016-01-01,Netflix,2016
11645,11645,11645,Enchanted Kingdom,2014,7.6,G,Documentary,English,120,United Kingdom,Movie,02-05-2014,2016-01-01,Netflix,2016
11646,11646,11646,"Conan, The Boy in Future",1978,8.7,TV-PG,"Animation, Adventure, Comedy, Drama, Family, Fantasy, Sci-Fi",Japanese,180,Japan,Movie,04-04-1978,2016-01-01,Netflix,2016
11647,11647,11647,Rock Star,2001,6.3,R,"Drama, Music",English,120,Australia,Movie,07-09-2001,2016-01-01,Netflix,2016
11648,11648,11648,Sebastian Maniscalco: Whats Wrong with People,2012,8.1,TV-14,Comedy,English,120,"Portugal,Lithuania,India,South Africa,Greece,Brazil,Spain,Mexico,United Kingdom,Romania,Canada,Argentina,Israel,Iceland,Slovakia,Thailand,Italy,Belgium,Czech Republic,France,Australia,Netherlands,South Korea,Poland,Japan,Sweden,Russia,Singapore,Hong Kong,Germany,Hungary,Turkey,United States",Movie,05-01-2012,2016-01-01,Netflix,2016
11649,11649,11649,House of Wax,2005,5.3,R,"Horror, Thriller",English,120,"Switzerland,South Korea,France,Belgium,Germany,Israel",Movie,06-05-2005,2016-01-01,Netflix,2016
11650,11650,11650,Catwoman,2004,3.4,PG-13,"Action, Crime, Fantasy","English, Spanish",120,"Hungary,Czech Republic,Lithuania,Poland,Slovakia,Romania",Movie,23-07-2004,2016-01-01,Netflix,2016
11651,11651,11651,Bewitched,2005,4.8,PG-13,"Comedy, Fantasy, Romance","English, Spanish",120,"Switzerland,United Kingdom,Canada,France,Italy",Movie,24-06-2005,2016-01-01,Netflix,2016
11652,11652,11652,Ice Age: The Meltdown,2006,6.8,PG,"Animation, Adventure, Comedy, Family, Fantasy",English,120,South Korea,Movie,31-03-2006,2016-01-01,Netflix,2016
11653,11653,11653,Eight Crazy Nights,2002,5.4,PG-13,"Animation, Comedy, Musical",English,120,"Japan,Australia",Movie,27-11-2002,2016-01-01,Netflix,2016
11654,11654,11654,The Day the Earth Stood Still,2008,5.5,PG-13,"Drama, Sci-Fi, Thriller","English, Mandarin",120,"Switzerland,South Korea,Hong Kong,Thailand,Germany,Singapore,Malaysia",Movie,12-12-2008,2016-01-01,Netflix,2016
11655,11655,11655,Dr. Klein,2014,7.4,Not Rated,"Comedy, Drama, Family",German,30,"Switzerland,Germany",Series,10-10-2014,2016-01-01,Netflix,2016
11656,11656,11656,The O.C.,1677,6.6,Not Rated,Adult,English,30,India,Series,1677-09-23,2016-01-01,Netflix,2016
11657,11657,11657,The Eichmann Show,2015,6.5,Not Rated,"Drama, History",English,120,"United States,Canada",Movie,20-01-2015,2016-01-01,Netflix,2016
11658,11658,11658,Uncle Buck,1989,7.0,PG,Comedy,English,120,"Belgium,South Africa,United Kingdom",Movie,16-08-1989,2016-01-01,Netflix,2016
11659,11659,11659,Role Models,2008,6.8,R,Comedy,English,120,"Lithuania,United Kingdom,Russia,India,Switzerland,France,Japan,Mexico,South Korea,Belgium,Hong Kong,Thailand,Hungary,Brazil,Czech Republic,Netherlands,Spain,Germany,South Africa,Iceland,Portugal,Israel,Italy,Australia,Poland,Singapore,Argentina,Greece,Malaysia,Slovakia,Sweden,Turkey,Colombia,Romania,Canada",Movie,07-11-2008,2016-01-01,Netflix,2016
11660,11660,11660,Cartel Land,2015,7.4,R,"Documentary, News","English, Spanish",120,Germany,Movie,03-07-2015,2016-01-01,Netflix,2016
11661,11661,11661,Reality Bites,1994,6.6,PG-13,"Comedy, Drama, Romance",English,120,South Korea,Movie,18-02-1994,2016-01-01,Netflix,2016
11662,11662,11662,How to Change the World,2015,7.6,Not Rated,"Documentary, Adventure, Biography, History",English,120,"Germany,Switzerland",Movie,09-09-2015,2016-01-01,Netflix,2016
11663,11663,11663,Ben and Hollys Little Kingdom,1677,7.3,TV-Y,"Animation, Adventure, Comedy, Family, Fantasy",English,30,"Switzerland,Belgium,Iceland,Romania,South Korea,Portugal,Lithuania,Spain,Czech Republic,Poland,Slovakia,United Kingdom,Hong Kong,Argentina,Russia,Singapore,Germany,France,Sweden,India,Canada,Mexico,Greece,South Africa,Thailand,Hungary,Turkey,United States,Malaysia,Brazil,Netherlands,Italy,Israel,Colombia",Series,1677-09-23,2016-01-01,Netflix,2016
11664,11664,11664,Curious George,2006,6.5,G,"Animation, Adventure, Comedy, Family",English,30,Japan,Series,10-02-2006,2016-01-01,Netflix,2016
11665,11665,11665,Friends with Benefits,2011,6.5,R,"Comedy, Romance",English,120,"Canada,Switzerland,Belgium,South Africa,France,Hungary,Romania,Lithuania,Mexico,South Korea,Japan,United Kingdom,India,Portugal,Russia,Iceland,Hong Kong,Thailand,Brazil,Czech Republic,Netherlands,Spain,Germany,Israel,Poland,Singapore,Argentina,Malaysia,Slovakia,Sweden,Turkey,Colombia,Greece,Australia",Movie,22-07-2011,2016-01-01,Netflix,2016
11666,11666,11666,Romantics Anonymous,2011,6.9,PG-13,"Comedy, Romance",French,120,France,Movie,25-11-2011,2016-01-01,Netflix,2016
11667,11667,11667,Detective Conan,2014,6.8,Not Rated,"Animation, Action, Adventure, Crime, Family, Mystery, Thriller","Japanese, English",30,Japan,Series,14-08-2014,2015-12-31,Netflix,2015
